"","cowcode","year","expend_security_EXP","expenddefence_EXP","exp_public_order_EXP","wagessalaries_EXP","pensions_EXP","total_welfare_EXP","education_EXP","health_EXP","social_protection_EXP","housing_EXP","owelfarespend_EXP"
"4246",570,1981,0.108873166143894,NA,NA,0.329341322183609,0.00979858450591564,0.212302669882774,NA,NA,NA,NA,0.212302669882774
"4247",570,1982,0.120540536940098,NA,NA,0.34324324131012,0.00972972996532917,0.225405409932137,NA,NA,NA,NA,0.225405409932137
"4248",570,1983,0.127543419599533,NA,NA,0.329528540372849,0.00992555823177099,0.2496277987957,NA,NA,NA,NA,0.2496277987957
"4249",570,1984,0.125395566225052,NA,NA,0.307753175497055,0.00909810140728951,0.217563286423683,NA,NA,NA,NA,0.217563286423683
"4250",570,1985,0.122981369495392,NA,NA,0.329503118991852,0.00838509295135736,0.200000002980232,NA,NA,NA,NA,0.200000002980232
"4251",570,1986,0.139953687787056,NA,NA,0.290455371141434,0.00926164165139198,0.205814257264137,NA,NA,NA,NA,0.205814257264137
"4252",570,1987,0.136020690202713,NA,NA,0.252640664577484,0.0086225476115942,0.250053882598877,NA,NA,NA,NA,0.250053882598877
"4253",570,1988,0.116864606738091,NA,NA,0.269200325012207,0.00839271582663059,0.212034836411476,NA,NA,NA,NA,0.212034836411476
"4254",570,1989,0.104719571769238,NA,NA,0.228003665804863,0.00823637098073959,0.238070338964462,NA,NA,NA,NA,0.238070338964462
"4255",570,1990,0.103630118072033,NA,NA,0.222590133547783,0.00968849658966064,0.249938681721687,NA,NA,NA,NA,0.249938681721687
"4256",570,1991,0.116631582379341,NA,NA,0.301894724369049,0.0144210522994399,0.32663157582283,NA,NA,NA,NA,0.32663157582283
"4257",570,1992,0.10788818448782,NA,NA,0.306911736726761,0.0140723725780845,0.336875349283218,NA,NA,NA,NA,0.336875349283218
"4258",570,1993,0.110334374010563,NA,NA,0.309862703084946,0.0160869192332029,0.33689883351326,NA,NA,NA,NA,0.33689883351326
"4259",570,1994,0.110978960990906,0.0649669244885445,0.0460120402276516,0.337173879146576,0.0139745781198144,0.39552515745163,NA,NA,NA,NA,0.39552515745163
"4260",570,1995,0.112648099660873,0.0582787021994591,0.0543693974614143,0.311962485313416,0.0123894866555929,0.368497014045715,NA,NA,NA,NA,0.368497014045715
"4261",570,1996,0.1072733476758,0.0534905232489109,0.0537828244268894,0.29444146156311,0.0145174646750093,0.32980951666832,NA,NA,NA,NA,0.32980951666832
"4262",570,1997,0.139575600624084,0.0612271055579185,0.0783484876155853,0.307971477508545,0.00977754965424538,0.305110812187195,NA,NA,NA,NA,0.305110812187195
"4263",570,1998,0.161827430129051,0.0655347779393196,0.0962926521897316,0.343503922224045,0.0220226384699345,0.360933393239975,NA,NA,NA,NA,0.360933393239975
"4264",570,1999,0.175028592348099,0.062357060611248,0.11267152428627,0.298706412315369,0.0189393945038319,0.335263013839722,NA,NA,NA,NA,0.335263013839722
"4265",570,2000,0.136007159948349,0.0671436414122581,0.0688635110855103,0.31820997595787,0.0257636215537786,0.296058058738708,NA,NA,NA,NA,0.296058058738708
"4266",570,2001,0.152032434940338,0.0579809658229351,0.0940514728426933,0.324536442756653,0.0293011534959078,0.379345297813416,NA,NA,NA,NA,0.379345297813416
"4267",570,2002,0.139021351933479,0.0473610050976276,0.0916603431105614,0.293188482522964,0.0285574942827225,0.39560529589653,NA,NA,NA,NA,0.39560529589653
"4268",570,2003,0.1449304074049,0.0511618703603745,0.0937685295939445,0.317135840654373,0.0335714481770992,0.437191188335419,NA,NA,NA,NA,0.437191188335419
"4269",570,2004,0.156612768769264,0.0560826919972897,0.100530080497265,0.312377423048019,0.0513914674520493,0.425815016031265,NA,NA,NA,NA,0.425815016031265
"4270",570,2005,0.0973426625132561,0.0513333193957806,0.0460093468427658,0.298072665929794,0.0688396543264389,0.50986909866333,NA,NA,NA,NA,0.50986909866333
"4271",570,2006,0.176800861954689,0.0555855929851532,0.121215268969536,0.298036932945251,0.0559599064290524,0.478372991085052,NA,NA,NA,NA,0.478372991085052
"4272",571,1966,0.04764574021101,NA,0.04764574021101,NA,NA,0.167600899934769,0.121636770665646,0.0459641255438328,NA,NA,NA
"4273",571,1967,0.0763125792145729,NA,0.0763125792145729,NA,NA,0.144078150391579,0.08485958725214,0.0592185594141483,NA,NA,NA
"4274",571,1968,0.067457839846611,NA,0.067457839846611,0.276702046394348,NA,0.103060588240623,0.051842600107193,0.0512179881334305,NA,NA,NA
"4275",571,1969,0.062929667532444,NA,0.062929667532444,0.279217332601547,NA,0.139079853892326,0.0861977785825729,0.0528820715844631,NA,NA,NA
"4276",571,1970,0.0533442758023739,NA,0.0533442758023739,0.254000812768936,NA,0.0947886779904366,0.0496512092649937,0.0451374650001526,NA,NA,NA
"4277",571,1971,0.0496710538864136,NA,0.0496710538864136,0.248355269432068,NA,0.0996710509061813,0.0578947365283966,0.0417763143777847,NA,NA,NA
"4278",571,1972,0.0318505354225636,NA,0.0318505354225636,0.145729541778564,NA,0.0637010708451271,0.036476869136095,0.0272241998463869,NA,NA,NA
"4279",571,1973,0.0496453903615475,NA,NA,0.200945630669594,NA,0.101654849946499,0.0591016560792923,0.0425531901419163,NA,NA,NA
"4280",571,1974,0.0416000001132488,NA,NA,0.260800004005432,NA,0.112000003457069,0.0623999983072281,0.049600001424551,NA,NA,NA
"4281",571,1975,0.0391924008727074,NA,NA,0.242280289530754,NA,0.10926365852356,0.0617577210068703,0.0475059375166893,NA,NA,NA
"4282",571,1976,0.0537109375,0.001953125,0.0517578125,0.3056640625,NA,0.384765625,0.1845703125,0.0615234375,0.0244140625,0.1142578125,NA
"4283",571,1977,0.100762069225311,0.0533446222543716,0.0474174432456493,0.289585083723068,NA,0.376799315214157,0.209144786000252,0.0651989802718163,0.0152413211762905,0.0872142240405083,NA
"4284",571,1978,0.127906978130341,0.0838433280587196,0.0440636463463306,0.312117516994476,NA,0.355569154024124,0.196450427174568,0.0575275383889675,0.0220318231731653,0.079559363424778,NA
"4285",571,1979,0.142313182353973,0.104236081242561,0.0380771048367023,0.267967641353607,NA,0.371251791715622,0.210376009345055,0.0447405986487865,0.0218943357467651,0.0942408367991447,NA
"4286",571,1980,0.138172432780266,0.0943257212638855,0.0438467189669609,0.298084020614624,NA,0.392041265964508,0.214075163006783,0.0519528388977051,0.0202652905136347,0.105747975409031,NA
"4287",571,1981,0.123124808073044,0.0812947377562523,0.0418300665915012,0.277279794216156,0.0062558357603848,0.376065969467163,0.197634607553482,0.0555555559694767,0.0184562709182501,0.10441954433918,NA
"4288",571,1982,0.100567303597927,0.0608561113476753,0.0397111922502518,0.261552333831787,0.00520887039601803,0.356884986162186,0.16915936768055,0.0471892729401588,0.0291387308388948,0.111397624015808,NA
"4289",571,1983,0.116380356252193,0.0675054416060448,0.0488749109208584,0.288361966609955,0.00742801837623119,0.368013560771942,0.188482940196991,0.0546818301081657,0.0389547534286976,0.0858940258622169,NA
"4290",571,1984,0.10698177665472,0.0647663697600365,0.0422154068946838,0.264189064502716,0.00544831296429038,0.344939559698105,0.165614292025566,0.0452823378145695,0.0535810925066471,0.0804618448019028,NA
"4291",571,1985,0.0998970121145248,0.0607620999217033,0.0391349121928215,0.244666770100594,0.0048550833016634,0.323966443538666,0.167279675602913,0.0470795929431915,0.0389877893030643,0.0706193894147873,NA
"4292",571,1986,0.110604219138622,0.0731954574584961,0.0374087579548359,0.20742093026638,0.00435928627848625,0.331914037466049,0.169708028435707,0.0542376302182674,0.0508921332657337,0.0570762380957603,NA
"4293",571,1987,0.145477741956711,0.112617641687393,0.0328601039946079,0.209044501185417,0.00422714930027723,0.351810485124588,0.16908597946167,0.069309301674366,0.0374062843620777,0.0760089308023453,NA
"4294",571,1988,0.139126867055893,0.106501586735249,0.0326252803206444,0.195634320378304,0.00393146323040128,0.329656153917313,0.173043072223663,0.0469428487122059,0.0308649223297834,0.0788053050637245,NA
"4295",571,1989,0.144867584109306,0.108802020549774,0.0360655747354031,0.211752831935883,0.00277427490800619,0.366860032081604,0.19102144241333,0.0446910448372364,0.0299621690064669,0.101185373961926,NA
"4296",571,1990,0.158737689256668,0.124886304140091,0.0338513851165771,0.211412981152534,0.00494325160980225,0.418040901422501,0.19223316013813,0.0473365746438503,0.0189029928296804,0.159568160772324,NA
"4297",571,1991,0.156962379813194,0.123283438384533,0.0336789339780807,0.247837126255035,0.0058363089337945,0.436315566301346,0.194005772471428,0.0437036529183388,0.0208047237247229,0.177801430225372,NA
"4298",571,1992,0.144898310303688,0.11129616945982,0.0336021520197392,0.259788453578949,0.00566853675991297,0.442554920911789,0.191064745187759,0.046283308416605,0.0435367003083229,0.161670178174973,NA
"4299",571,1993,0.144687786698341,0.1102050319314,0.0344827584922314,0.239748373627663,NA,0.414492070674896,0.190121158957481,0.0470643043518066,0.052656102925539,0.12465051561594,NA
"4300",571,1994,0.140123039484024,0.103212580084801,0.0369104593992233,0.251082241535187,0.0136705404147506,0.386876285076141,0.213716104626656,0.0519480518996716,0.0264297109097242,0.0947824120521545,NA
"4301",571,1995,0.0416907928884029,0.0359004065394402,0.00579038774594665,0.236826866865158,0.0777842104434967,0.0951553732156754,0.0636942684650421,0.00598340108990669,0.00289519387297332,0.0225825123488903,NA
"4302",571,1996,0.0374466702342033,0.0246317312121391,0.0128149399533868,0.221637278795242,NA,0.132624968886375,0.0804153606295586,0.00927312206476927,0.00642356928437948,0.0365129187703133,NA
"4303",571,1997,0.125732898712158,0.083201490342617,0.0425314083695412,0.22421059012413,NA,0.383407562971115,0.237479224801064,0.0546699464321136,0.0174699202179909,0.0737884715199471,NA
"4304",571,1998,0.136536583304405,0.0882704630494118,0.0482661165297031,0.234047174453735,NA,0.435373395681381,0.247418195009232,0.0508750937879086,0.0642461106181145,0.0728339999914169,NA
"4305",571,1999,0.132120400667191,0.0738235861063004,0.0582968182861805,0.230424836277962,NA,0.429415136575699,0.234139829874039,0.0517241396009922,0.073633074760437,0.06991808116436,NA
"4306",571,2000,0.146218627691269,0.0866545140743256,0.059564121067524,0.238169655203819,NA,0.437006175518036,0.249370500445366,0.0547017455101013,0.0667708590626717,0.0661630630493164,NA
"4307",571,2001,0.141861662268639,0.0957236140966415,0.0461380481719971,0.252769023180008,NA,0.430939644575119,0.250055015087128,0.0589011944830418,0.0613217912614346,0.0606616288423538,NA
"4308",571,2002,0.140928968787193,0.0919460132718086,0.0489829555153847,0.250110894441605,NA,0.436537623405457,0.227932319045067,0.0698941797018051,0.0615296885371208,0.0771814212203026,NA
"4309",571,2003,NA,NA,NA,0.240926012396812,NA,NA,NA,NA,NA,NA,NA
"4310",571,2004,NA,NA,NA,0.290167450904846,NA,NA,NA,NA,NA,NA,NA
"4311",571,2005,NA,NA,NA,0.29077935218811,NA,NA,NA,NA,NA,NA,NA
"4312",571,2006,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4313",572,1968,NA,NA,NA,0.321494191884995,NA,0.194733619689941,0.135946109890938,0.0587875060737133,NA,NA,NA
"4314",572,1969,NA,NA,NA,0.38922518491745,NA,0.214891046285629,0.149515733122826,0.0653753057122231,NA,NA,NA
"4315",572,1970,NA,NA,NA,0.402325570583344,NA,0.229069769382477,0.152325585484505,0.0767441838979721,NA,NA,NA
"4316",572,1971,0.0912718176841736,NA,0.0912718176841736,0.414463847875595,NA,0.257356613874435,0.171072319149971,0.0862842872738838,NA,NA,NA
"4317",572,1972,NA,NA,NA,0.378589004278183,NA,0.276045948266983,0.196062341332436,0.0799835920333862,NA,NA,NA
"4318",572,1973,0.103448279201984,0.0226860251277685,0.0807622522115707,0.32728374004364,NA,0.344222635030746,0.158802181482315,0.0680580735206604,NA,0.11736237257719,NA
"4319",572,1974,0.120658680796623,0.0302395205944777,0.0904191583395004,0.399401187896729,NA,0.391916155815125,0.207784429192543,0.0775449126958847,NA,0.106586828827858,NA
"4320",572,1975,0.113834954798222,0.0271844659000635,0.0866504833102226,0.383980572223663,NA,0.346844673156738,0.182038828730583,0.0730582550168037,NA,0.0917475745081902,NA
"4321",572,1976,0.1328125,0.0487847216427326,0.0840277746319771,0.377951383590698,NA,0.350347220897675,0.22395832836628,0.0675347223877907,0.00538194458931684,0.00920138880610466,0.0442708320915699
"4322",572,1977,0.143044620752335,0.062992125749588,0.0800524950027466,0.355643033981323,NA,0.290026247501373,0.223097115755081,0.0669291317462921,NA,NA,NA
"4323",572,1978,0.129203543066978,0.0646017715334892,0.0646017715334892,0.290265500545502,NA,0.239823013544083,0.187610626220703,0.0522123910486698,NA,NA,NA
"4324",572,1979,0.143897995352745,0.0746812373399734,0.0692167580127716,0.317850649356842,NA,0.246812388300896,0.191256836056709,0.0555555559694767,NA,NA,NA
"4325",572,1980,0.147919878363609,0.0654853656888008,0.0824345126748085,0.353620946407318,NA,0.311248064041138,0.246533125638962,0.0647149458527565,NA,NA,NA
"4326",572,1981,0.141520470380783,0.0602339170873165,0.0812865495681763,0.346198827028275,NA,0.288304090499878,0.234502926468849,0.053801167756319,NA,NA,NA
"4327",572,1982,0.165107324719429,0.0709961503744125,0.0941111743450165,0.366538256406784,NA,0.277380287647247,0.203632354736328,0.0737479329109192,NA,NA,NA
"4328",572,1983,0.15267576277256,0.0619097575545311,0.090766005218029,0.396642178297043,NA,0.304826855659485,0.231374606490135,0.0734522566199303,NA,NA,NA
"4329",572,1984,0.151572927832603,0.0595805533230305,0.0919923707842827,0.395614862442017,NA,0.289323151111603,0.222116306424141,0.0672068670392036,NA,NA,NA
"4330",572,1985,NA,NA,NA,0.339278787374496,NA,NA,NA,NA,NA,NA,NA
"4331",572,1986,NA,NA,NA,0.367010295391083,NA,NA,NA,NA,NA,NA,NA
"4332",572,1987,NA,NA,NA,0.393959522247314,NA,NA,NA,NA,NA,NA,NA
"4333",572,1988,NA,NA,NA,0.406708002090454,NA,NA,NA,NA,NA,NA,NA
"4334",572,1989,NA,NA,NA,0.383018434047699,NA,NA,NA,NA,NA,NA,NA
"4335",572,1990,0.0824742242693901,0.0670103058218956,NA,0.420962184667587,NA,0.362027496099472,0.27285224199295,0.0891752541065216,NA,NA,NA
"4336",572,1991,0.0787965580821037,0.0616045854985714,NA,0.398280799388885,NA,0.368338108062744,0.278939813375473,0.0893982797861099,NA,NA,NA
"4337",572,1992,0.0624390244483948,0.0575609765946865,NA,0.37404876947403,NA,0.287902444601059,0.21912194788456,0.0687804892659187,NA,NA,NA
"4338",572,1993,0.076449915766716,0.0676625669002533,NA,0.463620394468307,NA,0.292179256677628,0.214323371648788,0.0778558850288391,NA,NA,NA
"4339",572,1994,0.0721944272518158,0.058613296598196,NA,0.38784846663475,NA,0.288277328014374,0.219085067510605,0.0691922828555107,NA,NA,NA
"4340",572,1995,0.0895104929804802,0.0706293731927872,NA,0.44335663318634,NA,0.320139855146408,0.24230769276619,0.0778321698307991,NA,NA,NA
"4341",572,1996,0.112359553575516,0.0646067410707474,NA,0.412921339273453,NA,0.261067420244217,0.196685388684273,0.0643820241093636,NA,NA,NA
"4342",572,1997,0.110032364726067,0.0641855448484421,NA,0.42988133430481,NA,0.30690398812294,0.221682846546173,0.085221141576767,NA,NA,NA
"4343",572,1998,0.0948434621095657,0.0690607726573944,NA,0.383517503738403,NA,0.331491708755493,0.253222823143005,0.0782688781619072,NA,NA,NA
"4344",572,1999,0.0878013670444489,0.057934507727623,NA,0.387549489736557,NA,0.273839503526688,0.203310549259186,0.070528969168663,NA,NA,NA
"4345",572,2000,0.0885969325900078,0.0582785904407501,NA,0.360788285732269,NA,0.272528201341629,0.195048004388809,0.077480211853981,NA,NA,NA
"4346",572,2001,0.083247534930706,0.049419030547142,NA,0.339844107627869,NA,0.260920733213425,0.191498756408691,0.0694219768047333,NA,NA,NA
"4347",572,2002,0.0768747627735138,0.0507473945617676,NA,0.356010556221008,NA,0.25639995932579,0.19067956507206,0.0657203868031502,NA,NA,NA
"4348",572,2003,0.161692127585411,0.0599294938147068,NA,0.392220914363861,NA,0.299647480249405,0.217156291007996,0.0824911892414093,NA,NA,NA
"4349",572,2004,0.0874437019228935,0.0509457737207413,NA,0.353810131549835,NA,0.286308765411377,0.208665102720261,0.0776436701416969,NA,NA,NA
"4350",572,2005,NA,NA,NA,0.453484386205673,NA,NA,NA,NA,NA,NA,NA
"4351",572,2006,NA,NA,NA,0.443402111530304,NA,NA,NA,NA,NA,NA,NA
"4352",580,1960,NA,NA,NA,0.369597285985947,NA,NA,NA,NA,NA,NA,NA
"4353",580,1961,NA,NA,NA,0.419144034385681,NA,NA,NA,NA,NA,NA,NA
"4354",580,1962,NA,NA,NA,0.382446557283401,NA,NA,NA,NA,NA,NA,NA
"4355",580,1963,NA,NA,NA,0.347552090883255,NA,NA,NA,NA,NA,NA,NA
"4356",580,1964,NA,NA,NA,0.391583412885666,NA,NA,NA,NA,NA,NA,NA
"4357",580,1965,NA,NA,NA,0.393705010414124,NA,NA,NA,NA,NA,NA,NA
"4358",580,1966,NA,NA,NA,0.41146844625473,NA,NA,NA,NA,NA,NA,NA
"4359",580,1967,NA,NA,NA,0.40315505862236,NA,NA,NA,NA,NA,NA,NA
"4360",580,1968,NA,NA,NA,0.360210657119751,NA,NA,NA,NA,NA,NA,NA
"4361",580,1969,NA,NA,NA,0.347082227468491,NA,NA,NA,NA,NA,NA,NA
"4362",580,1970,NA,NA,NA,0.36836564540863,NA,NA,NA,NA,NA,NA,NA
"4363",580,1971,NA,NA,NA,0.348254472017288,NA,NA,NA,NA,NA,NA,NA
"4364",580,1972,NA,NA,NA,0.335333704948425,NA,NA,NA,NA,NA,NA,NA
"4365",580,1973,NA,NA,NA,0.420234143733978,NA,NA,NA,NA,NA,NA,NA
"4366",580,1974,NA,NA,NA,0.469982832670212,NA,0.327615767717361,0.195540308952332,0.101200684905052,NA,NA,0.0308747850358486
"4367",580,1975,NA,NA,NA,0.481848180294037,NA,0.310231029987335,0.198019802570343,0.0973597392439842,NA,NA,0.0148514853790402
"4368",580,1976,NA,NA,NA,0.415656000375748,NA,0.287761867046356,0.173098132014275,0.078280046582222,NA,NA,0.036383680999279
"4369",580,1977,NA,NA,NA,0.432720243930817,NA,0.307841241359711,0.195546954870224,0.0764762833714485,NA,NA,0.0358180068433285
"4370",580,1978,NA,NA,NA,0.385951071977615,NA,0.28571429848671,0.211523279547691,0.056827150285244,NA,NA,0.0173638518899679
"4371",580,1979,NA,NA,NA,0.25939267873764,NA,0.175501808524132,0.132784351706505,0.0365414321422577,NA,NA,0.00617601629346609
"4372",580,1980,NA,NA,NA,0.237904831767082,NA,0.173130750656128,0.125549778342247,0.041183527559042,NA,NA,0.00639744102954865
"4373",580,1981,NA,NA,NA,0.289608180522919,NA,0.164821118116379,0.129897788167,0.0289608184248209,NA,NA,0.0059625213034451
"4374",580,1982,NA,NA,NA,0.33751568198204,NA,0.192806363105774,0.148055210709572,0.0376411527395248,NA,NA,0.00710999593138695
"4375",580,1983,NA,NA,NA,0.302214026451111,NA,0.200000002980232,0.155350551009178,0.0394833944737911,NA,NA,0.00516605144366622
"4376",580,1984,NA,NA,NA,0.326704531908035,NA,0.209517046809196,0.160866484045982,0.0419034101068974,0.00674715917557478,NA,NA
"4377",580,1985,NA,NA,NA,0.328913331031799,NA,0.214424327015877,0.159120306372643,0.0481888763606548,0.00711513590067625,NA,NA
"4378",580,1986,NA,NA,NA,0.324388802051544,NA,0.225700661540031,0.168753728270531,0.0494931414723396,0.00745378667488694,NA,NA
"4379",580,1987,NA,NA,NA,0.277648538351059,NA,0.196658909320831,0.14231339097023,0.048001691699028,0.00634383596479893,NA,NA
"4380",580,1988,NA,NA,NA,0.276119410991669,NA,0.179282158613205,0.134861409664154,0.0387348979711533,0.00568585656583309,NA,NA
"4381",580,1989,NA,NA,NA,0.210144013166428,NA,0.146023795008659,0.111208513379097,0.0296806506812572,0.00513462722301483,NA,NA
"4382",580,1990,NA,NA,NA,0.236687168478966,NA,0.175978019833565,0.131100356578827,0.0387282483279705,0.00614941772073507,NA,NA
"4383",580,1991,NA,NA,NA,0.267718493938446,NA,0.187077388167381,0.136614069342613,0.0437014773488045,0.00676183309406042,NA,NA
"4384",580,1992,0.0554327815771103,0.0554327815771103,NA,0.20349907875061,NA,0.158931866288185,0.11224677413702,0.0393185988068581,0.00736648263409734,NA,NA
"4385",580,1993,0.0571608021855354,0.0571608021855354,NA,0.188128143548965,NA,0.145807161927223,0.10215137898922,0.036903265863657,0.00675251241773367,NA,NA
"4386",580,1994,0.04969746991992,0.04969746991992,NA,0.180344238877296,NA,0.122716322541237,0.0860600396990776,0.0311930924654007,0.0054631968960166,NA,NA
"4387",580,1995,0.0488205552101135,0.0488205552101135,NA,0.187236726284027,NA,0.114827297627926,0.079275481402874,0.0309604052454233,0.00459140678867698,NA,NA
"4388",580,1996,0.0696496739983559,0.0696496739983559,NA,0.181408256292343,NA,0.0930280983448029,0.0651057958602905,0.0228581335395575,0.00506416941061616,NA,NA
"4389",580,1997,0.0852406769990921,0.0852406769990921,NA,0.213452339172363,NA,0.120019122958183,0.0824035704135895,0.0314631797373295,0.00615237466990948,NA,NA
"4390",580,1998,0.0718774572014809,0.0718774572014809,NA,0.2163917273283,NA,0.119900494813919,0.0756742581725121,0.0369730293750763,0.00725320773199201,NA,NA
"4391",580,1999,0.0211026109755039,0.0211026109755039,NA,0.263914525508881,NA,0.0774202048778534,0.0396992862224579,0.0377209186553955,0,NA,NA
"4392",580,2000,0.0733302757143974,0.0733302757143974,NA,0.260615110397339,NA,0.18005508184433,0.127495989203453,0.0418866202235222,0.0106724807992578,NA,NA
"4393",580,2001,0.0814251750707626,0.0814251750707626,NA,0.254156768321991,NA,0.199524939060211,0.13995249569416,0.0504513047635555,0.00912114046514034,NA,NA
"4394",580,2002,0.0837668552994728,0.0837668552994728,NA,0.293024748563766,NA,0.219343885779381,0.161588281393051,0.0503238141536713,0.00743178697302938,NA,NA
"4395",580,2003,0.067804291844368,0.067804291844368,NA,0.275898516178131,NA,0.172681972384453,0.126472368836403,0.0416792519390583,0.00453035347163677,NA,NA
"4396",580,2004,0.0497726500034332,0.0497726500034332,NA,0.195570334792137,NA,0.129907593131065,0.100425362586975,0.0260108541697264,0.00347137334756553,NA,NA
"4397",580,2005,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4398",580,2006,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4399",581,1975,NA,NA,NA,0.378561228513718,NA,NA,NA,NA,NA,NA,NA
"4400",581,1976,NA,NA,NA,0.304067581892014,NA,NA,NA,NA,NA,NA,NA
"4401",581,1977,NA,NA,NA,0.216596633195877,NA,NA,NA,NA,NA,NA,NA
"4402",581,1978,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4403",581,1979,NA,NA,NA,0.585749268531799,NA,NA,NA,NA,NA,NA,NA
"4404",581,1980,NA,NA,NA,0.346763670444489,NA,NA,NA,NA,NA,NA,NA
"4405",581,1981,NA,NA,NA,0.165139988064766,NA,NA,NA,NA,NA,NA,NA
"4406",581,1982,NA,NA,NA,0.463440656661987,NA,NA,NA,NA,NA,NA,NA
"4407",581,1983,NA,NA,NA,0.394542425870895,NA,NA,NA,NA,NA,NA,NA
"4408",581,1984,NA,NA,NA,0.436641037464142,NA,NA,NA,NA,NA,NA,NA
"4409",581,1985,NA,NA,NA,0.485652804374695,NA,NA,NA,NA,NA,NA,NA
"4410",581,1986,NA,NA,NA,0.445150017738342,NA,NA,NA,NA,NA,NA,NA
"4411",581,1987,NA,NA,NA,0.485611498355865,NA,NA,NA,NA,NA,NA,NA
"4412",581,1988,NA,NA,NA,0.480176895856857,NA,NA,NA,NA,NA,NA,NA
"4413",581,1989,NA,NA,NA,0.478904753923416,NA,NA,NA,NA,NA,NA,NA
"4414",581,1990,NA,NA,NA,0.491319060325623,NA,NA,NA,NA,NA,NA,NA
"4415",581,1991,NA,NA,NA,0.492074340581894,NA,NA,NA,NA,NA,NA,NA
"4416",581,1992,NA,NA,NA,0.470236390829086,NA,NA,NA,NA,NA,NA,NA
"4417",581,1993,NA,NA,NA,0.429966747760773,NA,NA,NA,NA,NA,NA,NA
"4418",581,1994,NA,NA,NA,0.444035142660141,NA,NA,NA,NA,NA,NA,NA
"4419",581,1995,NA,NA,NA,0.469730138778687,NA,NA,NA,NA,NA,NA,NA
"4420",581,1996,NA,NA,NA,0.568400084972382,NA,NA,NA,NA,NA,NA,NA
"4421",581,1997,NA,NA,NA,0.637712478637695,NA,NA,NA,NA,NA,NA,NA
"4422",581,1998,NA,NA,NA,0.544449508190155,NA,NA,NA,NA,NA,NA,NA
"4423",581,1999,NA,NA,NA,0.452912598848343,NA,NA,NA,NA,NA,NA,NA
"4424",581,2000,NA,NA,NA,0.499590039253235,NA,NA,NA,NA,NA,NA,NA
"4425",581,2001,NA,NA,NA,0.45908135175705,NA,NA,NA,NA,NA,NA,NA
"4426",581,2002,NA,NA,NA,0.499789863824844,NA,NA,NA,NA,NA,NA,NA
"4427",581,2003,NA,NA,NA,0.498676627874374,NA,NA,NA,NA,NA,NA,NA
"4428",581,2004,NA,NA,NA,0.515993297100067,NA,NA,NA,NA,NA,NA,NA
"4429",581,2005,NA,NA,NA,0.547651469707489,NA,NA,NA,NA,NA,NA,NA
"4430",581,2006,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4431",590,1968,0.0499354265630245,NA,NA,NA,NA,0.365045189857483,0.126129999756813,0.0947051197290421,0.144210070371628,NA,NA
"4432",590,1969,0.0491737201809883,0.00564288580790162,0.0435308329761028,NA,0.0741636455059052,0.217654168605804,0.121322050690651,0.0902861729264259,NA,0.00604594917967916,NA
"4433",590,1970,0.0542168691754341,0.00883534178137779,0.0453815273940563,0.477510035037994,0.068273089826107,0.234136551618576,0.128112450242043,0.100000001490116,NA,0.00602409616112709,NA
"4434",590,1971,0.0520979017019272,0.00839160848408937,0.0437062941491604,0.442657351493835,0.0566433556377888,0.232867136597633,0.127972021698952,0.0965034961700439,NA,0.00839160848408937,NA
"4435",590,1972,0.0549999997019768,0.0087500000372529,0.0462500005960464,0.451562494039536,0.0565624982118607,0.234062492847443,0.129687502980232,0.0978125035762787,NA,0.00656249979510903,NA
"4436",590,1973,0.00819000788033009,0.00819000788033009,NA,0.335517346858978,NA,0.385476380586624,0.12585312128067,0.0952770933508873,0.14469014108181,0.00682500703260303,0.0128310127183795
"4437",590,1974,0.00647249212488532,0.00647249212488532,NA,0.294822007417679,NA,0.300809055566788,0.0993527472019196,0.0745954662561417,0.111650481820107,0.00485436897724867,0.0103559866547585
"4438",590,1975,0.00595167232677341,0.00595167232677341,NA,0.275205343961716,NA,0.349601238965988,0.116652779281139,0.0815379098057747,0.111058205366135,0.0226163547486067,0.0177359841763973
"4439",590,1976,0.00685859424993396,0.00685859424993396,NA,0.326164275407791,NA,0.343268424272537,0.123539373278618,0.0844199806451797,0.102201521396637,0.0221845898777246,0.0109229469671845
"4440",590,1977,0.00622746627777815,0.00622746627777815,NA,0.320485085248947,NA,0.379941016435623,0.141658470034599,0.079842671751976,0.124942645430565,0.0227466411888599,0.0107505731284618
"4441",590,1978,0.00515263993293047,0.00515263993293047,NA,0.304005771875381,NA,0.429054230451584,0.172751948237419,0.0806138813495636,0.126710623502731,0.0420521907508373,0.00692559126764536
"4442",590,1979,0.00576112419366837,0.00576112419366837,NA,0.319718956947327,NA,0.421733021736145,0.174800932407379,0.0801405161619186,0.120281033217907,0.0393911004066467,0.00711943814530969
"4443",590,1980,0.00801687780767679,0.00801687780767679,NA,0.321518987417221,0.0919831246137619,0.418143451213837,0.176371306180954,0.0746835470199585,0.11561181396246,0.043881855905056,0.0075949365273118
