"","cowcode","year","expend_security_EXP","expenddefence_EXP","exp_public_order_EXP","wagessalaries_EXP","total_welfare_EXP","education_EXP","health_EXP","social_protection_EXP","housing_EXP","owelfarespend_EXP"
"1",31,1978,0.273876064319158,0.260815593911971,0.0162742082763167,0.439555138349533,0.458380370171734,0.254646126661925,0.0899871316188429,0.086527158366375,0.017546010033982,0.0621008655344372
"2",31,1979,0.283105797312359,0.210761687220283,0.0702643258200729,0.438526421785355,0.12559059118025,0.136420192441932,0.065675465118685,-0.00918569617236736,-0.0323445919843669,0.0311465720023357
"3",31,1980,0.245294193339641,0.154986341895151,0.0806491198116434,0.440324455499649,0.126268625029206,0.139003003120879,0.0453373234723915,-0.079703359101992,0.0184072526227615,0.0225169462612347
"4",31,1981,0.0677196880273174,-0.00906791649114028,0.069255818714026,0.382035255432129,0.29357887431815,0.218789268043211,0.0614074018470279,0.00463124511034865,0.00942534085998996,-0.0190461290254994
"5",31,1982,0.270787917342658,0.268507995578054,0.0113993651111682,0.402529567480087,0.202197543713494,0.164408296834924,0.0378485051999129,-0.0402919650624965,0.0391401152900056,0.166903196637131
"6",31,1983,0.0289273599395012,0.0262920221430336,0.00666303620714926,0.421598374843597,0.299331559908723,0.235737627991841,0.0680673554249627,-0.00494924735632307,-0.0114084107918414,0.0585721802833861
"7",31,1984,0.243674882475554,0.219390931112188,0.0465834376584833,0.50618302822113,0.175406156077238,0.0817530474251095,0.0903940265291723,-0.000174830111721577,-0.00536467539576947,0.226505771875813
"8",31,1985,0.0334003782599005,-0.0169360429740063,0.0587606851992202,0.530952394008636,0.361652089615074,0.246999883689387,0.0676829704212537,-0.0233497340044551,0.0564740806988164,0.119107197324917
"9",31,1986,0.148472727349405,0.175000882399496,-0.0165689182302848,0.547550439834595,0.153690161736799,0.120922599138861,0.0561130950330169,0.0148968259021969,-0.0276181031819091,0.0794953668151092
"10",31,1987,0.165286611466902,0.0823936740436069,0.0905741039123485,0.51981508731842,0.484385632904887,0.239071935704497,0.128734297165475,0.0557326325576848,0.0719922490181517,0.159228389963246
"11",31,1988,0.102168570931783,0.0914028200360268,0.0212412697495404,0.467088133096695,0.322386645098876,0.183595078590584,0.1002896572327,0.0484107423507609,-0.0115126725260786,0.0834713814773939
"12",31,1989,0.478803672373892,0.396734259302681,0.0897481068670046,0.440675258636475,0.0799354103634691,0.136803755556404,0.0249757235399019,-0.0756133947325982,0.00480960672946691,0.0526325843459995
"13",31,1990,0.144740449430107,0.13088909652366,0.0202574132728614,0.494733363389969,0.3376846095437,0.181033353733421,0.0513525491033039,0.0470379190499061,0.0391891999062588,0.110324384152376
"14",31,1991,0.282648054936599,0.28254711341708,0.0148435609792307,0.481499135494232,0.312443616098196,0.251082595804545,0.0316850792031871,0.0181604360121552,0.0109860515798704,0.0880895231059523
"15",31,1992,0.322004519183945,0.287749439434535,0.0360024931976635,0.484633564949036,0.0203161428988685,0.058486941722352,0.0581834526061573,-0.0681702296276763,-0.0270705059044632,0.0883244982012976
"16",31,1993,0.270193010909017,0.185428371354286,0.0869905160042406,0.459810525178909,0.531390398497557,0.266927656986831,0.0965032798742757,0.0993971482669608,0.0643586155997652,0.103855706510217
"17",31,1994,0.147565211188632,0.0941948238341132,0.0481705516174117,0.495585650205612,0.17692695565155,0.143702418074744,0.0602339151707631,-0.0775523972874482,0.0392388841770359,0.0783245809465773
"18",31,1995,0.122650702670993,0.117770066193915,-0.00303076787278238,0.489274054765701,0.227040137607501,0.191167842492517,0.0118276124213307,-0.0271187655532427,0.0361215682258294,-0.0445746002389081
"19",31,1996,0.309433268092881,0.265076237697664,0.0289326508435093,0.445170760154724,-0.00496595328258365,0.011224880976829,0.00412104037574469,-0.0447291036377175,-0.00858728311318916,-0.106063360242425
"20",31,1997,0.174013686056801,0.173307257571358,-0.000286994220141494,0.426280945539474,0.270462087740417,0.165398019957589,0.0599495631835246,0.0501772324464681,-0.016902492339588,-0.0136625819205436
"21",31,1998,0.0595870045222628,-0.0116346343953233,0.0491354663912882,0.456426113843918,0.453774407637907,0.242975916969866,0.0916476062185321,0.0440951728287177,0.0588379318000231,-0.0994501865065094
"22",31,1999,0.170297263998852,0.150327150661907,0.033437418256154,0.448684483766556,0.191954908204213,0.151497267663953,0.042246779901044,-0.0374893787352331,0.0308932276604108,0.10379008347047
"23",31,2000,0.162054771284644,0.110385490966611,0.0492863495058376,0.460251033306122,0.421647636234639,0.246163473712152,0.14012601772667,-0.00139165036862563,0.0320336094759695,0.151223671670943
"24",31,2001,0.353147132030467,0.272566112717914,0.0878926230811555,0.471910119056702,0.412263933989676,0.17013311668379,0.105699132360524,0.0914265352422036,0.0213453050707908,0.128895688810228
