"","expend_security","expenddefence","exp_public_order","wagessalaries","subpentrans","pensions","total_welfare","education","health","social_protection","housing","owelfarespend","sum","cowcode","year"
"5854",3.27e+10,1.77e+10,1.5e+10,5.6e+10,NA,NA,1.468e+11,5.84e+10,3.29e+10,5.17e+10,3.8e+09,NA,4.15e+11,712,1998
"5855",3.54e+10,1.84e+10,1.7e+10,6.35e+10,NA,NA,1.651e+11,6.48e+10,3.57e+10,5.99e+10,4.7e+09,NA,4.645e+11,712,1999
"5856",5e+10,2.61e+10,2.39e+10,8.61e+10,NA,NA,2.111e+11,8.21e+10,4.6e+10,7.6e+10,7e+09,NA,6.083e+11,712,2000
"5857",5.41e+10,2.54e+10,2.87e+10,9.21e+10,NA,NA,2.446e+11,9.87e+10,5.43e+10,8.45e+10,7.1e+09,NA,6.895e+11,712,2001
"5858",5.86e+10,2.81e+10,3.05e+10,1.05e+11,NA,NA,2.662e+11,1.037e+11,5.8e+10,9.69e+10,7.6e+09,NA,7.546e+11,712,2002
"5859",6.13e+10,2.79e+10,3.34e+10,1.169e+11,NA,NA,2.974e+11,1.154e+11,5.81e+10,1.176e+11,6.3e+09,NA,8.343e+11,712,2003
"5860",7.71e+10,3.29e+10,4.42e+10,1.387e+11,NA,NA,3.744e+11,1.41e+11,7.32e+10,1.506e+11,9.6e+09,NA,1.0417e+12,712,2004
"5861",8.57e+10,3.59e+10,4.98e+10,1.554e+11,NA,NA,4.216e+11,1.478e+11,8.02e+10,1.857e+11,7.9e+09,NA,1.17e+12,712,2005
"5862",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,712,2006
"5863",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,713,1949
"5864",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,713,1950
"5865",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,713,1951
"5866",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,713,1952
"5867",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,713,1953
"5868",2.747e+09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.747e+09,713,1954
"5869",3.646e+09,3.171e+09,4.75e+08,NA,NA,NA,7.18e+08,7.18e+08,NA,NA,NA,NA,8.728e+09,713,1955
"5870",4.281e+09,3.613e+09,6.68e+08,NA,NA,NA,9.61e+08,9.61e+08,NA,NA,NA,NA,1.0484e+10,713,1956
"5871",4.705e+09,4.26e+09,4.45e+08,NA,NA,NA,1.068e+09,1.068e+09,NA,NA,NA,NA,1.1546e+10,713,1957
"5872",5.49e+09,5.159e+09,3.31e+08,NA,NA,NA,1.23e+09,1.23e+09,NA,NA,NA,NA,1.344e+10,713,1958
"5873",6.387e+09,5.963e+09,4.24e+08,NA,NA,NA,1.53e+09,1.53e+09,NA,NA,NA,NA,1.5834e+10,713,1959
"5874",7.234e+09,6.792e+09,4.42e+08,NA,NA,NA,1.76e+09,1.76e+09,NA,NA,NA,NA,1.7988e+10,713,1960
"5875",7.528e+09,7.048e+09,4.8e+08,NA,NA,NA,2.048e+09,2.048e+09,NA,NA,NA,NA,1.9152e+10,713,1961
"5876",8.112e+09,7.596e+09,5.16e+08,NA,NA,NA,2.408e+09,2.408e+09,NA,NA,NA,NA,2.104e+10,713,1962
"5877",NA,NA,NA,NA,NA,NA,2.411e+09,2.411e+09,NA,NA,NA,NA,4.822e+09,713,1963
"5878",NA,NA,NA,NA,NA,NA,2.68e+09,2.68e+09,NA,NA,NA,NA,5.36e+09,713,1964
"5879",NA,NA,NA,NA,NA,NA,3.459e+09,3.459e+09,NA,NA,NA,NA,6.918e+09,713,1965
"5880",NA,NA,NA,NA,NA,NA,6.268e+09,4.07e+09,NA,NA,NA,2.198e+09,1.2536e+10,713,1966
"5881",NA,NA,NA,NA,NA,NA,7.446e+09,4.865e+09,NA,NA,NA,2.581e+09,1.4892e+10,713,1967
"5882",NA,NA,NA,NA,NA,NA,1.0543e+10,6.818e+09,NA,NA,NA,3.725e+09,2.1086e+10,713,1968
"5883",NA,NA,NA,NA,NA,NA,1.2704e+10,7.992e+09,NA,NA,NA,4.712e+09,2.5408e+10,713,1969
"5884",NA,NA,NA,NA,NA,NA,1.5319e+10,9.636e+09,NA,NA,NA,5.683e+09,3.0638e+10,713,1970
"5885",NA,NA,NA,NA,NA,NA,1.9147e+10,1.1046e+10,NA,NA,NA,8.101e+09,3.8294e+10,713,1971
"5886",NA,NA,NA,NA,NA,NA,1.4178e+10,1.3312e+10,NA,NA,NA,8.66e+08,2.8356e+10,713,1972
"5887",NA,NA,NA,NA,NA,NA,2.4713e+10,1.4994e+10,NA,NA,NA,9.719e+09,4.9426e+10,713,1973
"5888",NA,NA,NA,NA,NA,NA,3.3373e+10,2.0716e+10,NA,NA,NA,1.2657e+10,6.6746e+10,713,1974
"5889",NA,NA,NA,NA,NA,NA,4.17e+10,2.48e+10,NA,NA,NA,1.69e+10,8.34e+10,713,1975
"5890",NA,NA,NA,NA,NA,NA,4.8e+10,2.81e+10,NA,NA,NA,1.99e+10,9.6e+10,713,1976
"5891",NA,NA,NA,NA,NA,NA,5.81e+10,3.37e+10,NA,NA,NA,2.44e+10,1.162e+11,713,1977
"5892",NA,NA,NA,NA,NA,NA,7.08e+10,4.11e+10,NA,NA,NA,2.97e+10,1.416e+11,713,1978
"5893",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,713,1979
"5894",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,713,1980
"5895",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,713,1981
"5896",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,713,1982
"5897",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,713,1983
"5898",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,713,1984
"5899",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,713,1985
"5900",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,713,1986
"5901",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,713,1987
"5902",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,713,1988
"5903",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,713,1989
"5904",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,713,1990
"5905",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,713,1991
"5906",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,713,1992
"5907",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,713,1993
"5908",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,713,1994
"5909",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,713,1995
"5910",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,713,1996
"5911",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,713,1997
"5912",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,713,1998
"5913",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,713,1999
"5914",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,713,2000
"5915",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,713,2001
"5916",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,713,2002
"5917",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,713,2003
"5918",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,713,2004
"5919",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,713,2005
"5920",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,713,2006
"5921",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,731,1948
"5922",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,731,1949
"5923",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,731,1950
"5924",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,731,1951
"5925",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,731,1952
"5926",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,731,1953
"5927",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,731,1954
"5928",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,731,1955
"5929",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,731,1956
"5930",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,731,1957
"5931",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,731,1958
"5932",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,731,1959
"5933",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,731,1960
"5934",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,731,1961
"5935",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,731,1962
"5936",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,731,1963
"5937",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,731,1964
"5938",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,731,1965
"5939",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,731,1966
"5940",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,731,1967
"5941",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,731,1968
"5942",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,731,1969
"5943",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,731,1970
"5944",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,731,1971
"5945",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,731,1972
"5946",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,731,1973
"5947",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,731,1974
"5948",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,731,1975
"5949",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,731,1976
"5950",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,731,1977
"5951",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,731,1978
"5952",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,731,1979
"5953",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,731,1980
"5954",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,731,1981
"5955",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,731,1982
"5956",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,731,1983
"5957",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,731,1984
"5958",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,731,1985
"5959",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,731,1986
"5960",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,731,1987
"5961",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,731,1988
"5962",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,731,1989
"5963",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,731,1990
"5964",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,731,1991
"5965",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,731,1992
"5966",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,731,1993
"5967",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,731,1994
"5968",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,731,1995
"5969",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,731,1996
"5970",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,731,1997
"5971",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,731,1998
"5972",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,731,1999
"5973",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,731,2000
"5974",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,731,2001
"5975",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,731,2002
"5976",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,731,2003
"5977",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,731,2004
"5978",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,731,2005
"5979",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,731,2006
"5980",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,732,1948
"5981",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,732,1949
"5982",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,732,1950
"5983",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,732,1951
"5984",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,732,1952
"5985",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,732,1953
"5986",4.3394e+10,3.8387e+10,5.007e+09,NA,NA,NA,2218500000,1.566e+09,NA,NA,NA,652500000,9.1225e+10,732,1954
"5987",5.99e+10,5.99e+10,NA,NA,NA,NA,4e+09,2.1e+09,NA,NA,NA,1.9e+09,1.278e+11,732,1955
"5988",6.99e+10,6.99e+10,NA,NA,NA,NA,3.79e+10,3.6e+10,NA,NA,NA,1.9e+09,2.156e+11,732,1956
"5989",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,732,1957
"5990",1.276e+11,1.276e+11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.552e+11,732,1958
"5991",1.392e+11,1.392e+11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.784e+11,732,1959
"5992",1.47e+10,1.47e+10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.94e+10,732,1960
"5993",1.66e+10,1.66e+10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.32e+10,732,1961
"5994",2.05e+10,2.05e+10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.1e+10,732,1962
"5995",2.05e+10,2.05e+10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.1e+10,732,1963
"5996",2.38e+10,2.38e+10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.76e+10,732,1964
"5997",2.99e+10,2.99e+10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.98e+10,732,1965
"5998",4.05e+10,4.05e+10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8.1e+10,732,1966
"5999",4.95e+10,4.95e+10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9.9e+10,732,1967
"6000",6.44e+10,6.44e+10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.288e+11,732,1968
"6001",8.33e+10,8.33e+10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.666e+11,732,1969
"6002",1.003e+11,1.003e+11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.006e+11,732,1970
"6003",1.334e+11,1.334e+11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.668e+11,732,1971
"6004",1.761e+11,1.761e+11,NA,NA,NA,NA,1.758e+11,1.192e+11,9.6e+09,2.97e+10,6.8e+09,1.05e+10,7.038e+11,732,1972
"6005",1.899e+11,1.899e+11,NA,1.141e+11,NA,NA,1.722e+11,1.21e+11,9.7e+09,2.93e+10,3.2e+09,9e+09,8.383e+11,732,1973
"6006",3e+11,3e+11,NA,1.478e+11,NA,NA,2.443e+11,1.548e+11,1.18e+10,5.91e+10,8.4e+09,1.02e+10,1.2364e+12,732,1974
"6007",4.652e+11,4.652e+11,NA,2.25e+11,NA,NA,3.464e+11,2.245e+11,1.64e+10,8.55e+10,2e+10,NA,1.8482e+12,732,1975
"6008",7.705e+11,7.705e+11,NA,3.499e+11,NA,NA,5.112e+11,3.494e+11,2.57e+10,1.079e+11,2.82e+10,NA,2.9133e+12,732,1976
"6009",1.0083e+12,1.0083e+12,NA,4.773e+11,NA,NA,7.1e+11,4.704e+11,4.87e+10,1.439e+11,4.7e+10,NA,3.9139e+12,732,1977
"6010",1.4381e+12,1.4381e+12,NA,6.029e+11,NA,NA,9.176e+11,6.05e+11,6.83e+10,1.894e+11,5.49e+10,NA,5.3143e+12,732,1978
"6011",1.5974e+12,1.5974e+12,NA,7.779e+11,NA,NA,1.3083e+12,8.63e+11,5.68e+10,2.83e+11,1.055e+11,NA,6.5893e+12,732,1979
"6012",2.349e+12,2.349e+12,NA,1.0532e+12,NA,NA,1.831e+12,1.124e+12,7.8e+10,4.38e+11,1.91e+11,NA,9.4132e+12,732,1980
"6013",2.849e+12,2.849e+12,NA,1.299e+12,NA,NA,2.83e+12,1.466e+12,1.03e+11,4.97e+11,7.64e+11,NA,1.2657e+13,732,1981
"6014",3.18e+12,3.18e+12,NA,1.485e+12,NA,NA,3.497e+12,1.981e+12,1.41e+11,9.92e+11,3.83e+11,NA,1.4839e+13,732,1982
"6015",3.403e+12,3.403e+12,NA,1.676e+12,NA,NA,3.527e+12,2.189e+12,1.8e+11,5.69e+11,5.89e+11,NA,1.5536e+13,732,1983
"6016",3.573e+12,3.573e+12,NA,1.757e+12,NA,NA,4.162e+12,2.258e+12,1.73e+11,6.7e+11,1.061e+12,NA,1.7227e+13,732,1984
"6017",3.958e+12,3.958e+12,NA,1.892e+12,NA,NA,4.152e+12,2.462e+12,1.92e+11,7.79e+11,7.19e+11,NA,1.8112e+13,732,1985
"6018",4.376e+12,4.376e+12,NA,2.06e+12,NA,NA,4.528e+12,2.713e+12,2.32e+11,9.68e+11,6.15e+11,NA,1.9868e+13,732,1986
"6019",4.632e+12,4.632e+12,NA,2.246e+12,NA,NA,5.311e+12,3.114e+12,4.01e+11,1.133e+12,6.63e+11,NA,2.2132e+13,732,1987
"6020",5.226e+12,5.226e+12,NA,2.593e+12,NA,NA,6.516e+12,3.695e+12,4.32e+11,1.504e+12,8.85e+11,NA,2.6077e+13,732,1988
"6021",5.925e+12,5.925e+12,NA,3.002e+12,NA,NA,8.971e+12,4.402e+12,4.75e+11,2.047e+12,2.047e+12,NA,3.2794e+13,732,1989
"6022",6.673e+12,6.673e+12,NA,3.777e+12,NA,NA,1.2288e+13,5.649e+12,5.69e+11,2.691e+12,3.379e+12,NA,4.1699e+13,732,1990
"6023",7.9e+12,7.9e+12,NA,4.541e+12,NA,NA,1.3472e+13,5.609e+12,7.16e+11,3.438e+12,3.709e+12,NA,4.7285e+13,732,1991
"6024",8.703e+12,8.703e+12,NA,5.375e+12,NA,NA,1.4314e+13,6.492e+12,4.23e+11,4.167e+12,3.232e+12,NA,5.1409e+13,732,1992
"6025",9.041e+12,9.041e+12,NA,5.996e+12,NA,NA,1.5632e+13,7.569e+12,4.38e+11,4.577e+12,3.048e+12,NA,5.5342e+13,732,1993
"6026",1.0055e+13,1.0055e+13,NA,6.762e+12,NA,NA,2.1559e+13,1.0972e+13,3.66e+11,5.932e+12,4.289e+12,NA,6.999e+13,732,1994
"6027",1.1125e+13,1.1125e+13,NA,8.585e+12,NA,NA,2.5329e+13,1.2765e+13,5.12e+11,6.361e+12,5.691e+12,NA,8.1493e+13,732,1995
"6028",1.2553e+13,1.2553e+13,NA,9.349e+12,NA,NA,3.0078e+13,1.4435e+13,6.82e+11,7.884e+12,7.077e+12,NA,9.4611e+13,732,1996
"6029",1.3159e+13,1.3159e+13,NA,1.0091e+13,NA,NA,3.3335e+13,1.6249e+13,7.77e+11,9.632e+12,6.677e+12,NA,1.03079e+14,732,1997
"6030",1.3621e+13,1.3621e+13,NA,1.0008e+13,NA,NA,3.8324e+13,1.7779e+13,9.57e+11,1.2252e+13,7.336e+12,NA,1.13898e+14,732,1998
"6031",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,732,1999
"6032",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,732,2000
"6033",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,732,2001
"6034",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,732,2002
"6035",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,732,2003
"6036",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,732,2004
"6037",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,732,2005
"6038",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,732,2006
"6039",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,760,1946
"6040",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,760,1947
"6041",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,760,1948
"6042",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,760,1949
"6043",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,760,1950
"6044",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,760,1951
"6045",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,760,1952
"6046",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,760,1953
"6047",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,760,1954
"6048",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,760,1955
"6049",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,760,1956
"6050",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,760,1957
"6051",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,760,1958
"6052",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,760,1959
"6053",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,760,1960
"6054",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,760,1961
"6055",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,760,1962
"6056",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,760,1963
"6057",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,760,1964
"6058",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,760,1965
"6059",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,760,1966
"6060",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,760,1967
"6061",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,760,1968
"6062",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,760,1969
"6063",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,760,1970
"6064",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,760,1971
"6065",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,760,1972
"6066",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,760,1973
"6067",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,760,1974
"6068",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,760,1975
"6069",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,760,1976
"6070",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,760,1977
"6071",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,760,1978
"6072",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,760,1979
"6073",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,760,1980
"6074",NA,NA,NA,NA,NA,NA,7.8e+07,50600000,23200000,NA,NA,4200000,1.56e+08,760,1981
"6075",NA,NA,NA,NA,NA,NA,76700000,50200000,20400000,NA,NA,6100000,153400000,760,1982
"6076",NA,NA,NA,NA,NA,NA,124600000,83500000,33700000,NA,NA,7400000,249200000,760,1983
"6077",NA,NA,NA,NA,NA,NA,137700000,66100000,35600000,NA,NA,3.6e+07,275400000,760,1984
"6078",NA,NA,NA,NA,NA,NA,155400000,79500000,51900000,NA,NA,2.4e+07,310800000,760,1985
"6079",NA,NA,NA,NA,NA,NA,2.19e+08,1.06e+08,5.3e+07,NA,NA,6e+07,4.38e+08,760,1986
"6080",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,760,1987
"6081",NA,NA,NA,2.91e+08,NA,NA,3.4e+08,1.7e+08,9.4e+07,NA,NA,7.6e+07,9.71e+08,760,1988
"6082",NA,NA,NA,4.16e+08,NA,NA,2.72e+08,1.36e+08,7.5e+07,NA,NA,6.1e+07,9.6e+08,760,1989
"6083",NA,NA,NA,4.89e+08,NA,NA,3.42e+08,2.3e+08,1.03e+08,NA,NA,9e+06,1.173e+09,760,1990
"6084",NA,NA,NA,5.13e+08,NA,NA,3.19e+08,2.04e+08,1.06e+08,NA,NA,9e+06,1.151e+09,760,1991
"6085",NA,NA,NA,4.91e+08,NA,NA,4.17e+08,2.66e+08,1.4e+08,NA,NA,1.1e+07,1.325e+09,760,1992
"6086",NA,NA,NA,5.16e+08,NA,NA,3.61e+08,2.35e+08,1.15e+08,NA,NA,1.1e+07,1.238e+09,760,1993
"6087",NA,NA,NA,4.85e+08,NA,NA,5.61e+08,3.29e+08,2.16e+08,NA,NA,1.6e+07,1.607e+09,760,1994
"6088",NA,NA,NA,5.79e+08,NA,NA,6.81e+08,4.07e+08,2.61e+08,NA,NA,1.3e+07,1.941e+09,760,1995
"6089",NA,NA,NA,6.42e+08,NA,NA,7.98e+08,4.34e+08,3.55e+08,NA,NA,9e+06,2.238e+09,760,1996
"6090",NA,NA,NA,8.37e+08,NA,NA,9.99e+08,5.17e+08,4.69e+08,NA,NA,1.3e+07,2.835e+09,760,1997
"6091",NA,NA,NA,9.97e+08,NA,NA,1.123e+09,5.44e+08,5.58e+08,NA,NA,2.1e+07,3.243e+09,760,1998
"6092",NA,NA,NA,1.135e+09,NA,NA,1.505e+09,8.77e+08,6.06e+08,NA,NA,2.2e+07,4.145e+09,760,1999
"6093",NA,NA,NA,1.472e+09,NA,NA,1.926e+09,1.121e+09,7.68e+08,NA,NA,3.7e+07,5.324e+09,760,2000
"6094",NA,NA,NA,1.582e+09,NA,NA,2.072e+09,1.215e+09,8.04e+08,NA,NA,5.3e+07,5.726e+09,760,2001
